"effort","total_infected, edges_closed"
0,1267
0.01,1236
0.06,1375
0.11,1392
0.16,1388
0.21,1458
0.26,1498
0.31,1506
0.36,1549
0.41,1575
0.46,1608
0.51,1616
0.56,1626
0.61,1641
0.66,1581
0.71,1453
0.76,1160
0.81,864
0.86,342
0.91,19
0.96,15
