"effort","total_infected, edges_closed"
0,1305
0.01,1221
0.06,1371
0.11,1394
0.16,1417
0.21,1445
0.26,1525
0.31,1503
0.36,1515
0.41,1570
0.46,1602
0.51,1624
0.56,1609
0.61,1618
0.66,1413
0.71,1358
0.76,882
0.81,590
0.86,226
0.91,21
0.96,14
