"effort","total_infected, edges_closed"
0,1315
0.01,1248
0.06,1370
0.11,1341
0.16,1395
0.21,1441
0.26,1494
0.31,1502
0.36,1555
0.41,1594
0.46,1609
0.51,1613
0.56,1615
0.61,1600
0.66,1479
0.71,1365
0.76,1089
0.81,407
0.86,123
0.91,25
0.96,10
