"effort","total_infected"
0,3277
0.01,3276
0.06,3228
0.11,3188
0.16,3158
0.21,3100
0.26,3047
0.31,2954
0.36,2881
0.41,2737
0.46,2646
0.51,2568
0.56,5
0.61,5
0.66,5
0.71,5
0.76,5
0.81,5
0.86,5
0.91,5
0.96,5
