time, s, i, r
0, 3285, 1, 0
1, 3281, 5, 0
2, 3073, 213, 0
3, 2669, 617, 0
4, 1578, 1708, 0
5, 614, 2671, 1
6, 326, 2956, 4
7, 107, 3107, 72
8, 53, 2818, 415
9, 25, 1869, 1392
10, 20, 863, 2403
11, 15, 391, 2880
12, 14, 136, 3136
13, 13, 51, 3222
14, 13, 25, 3248
15, 13, 11, 3262
16, 13, 4, 3269
17, 13, 1, 3272
18, 13, 0, 3273
