time, s, i, r
0, 3285, 1, 0
1, 3280, 6, 0
2, 3280, 6, 0
3, 3040, 246, 0
4, 2618, 668, 0
5, 1604, 1681, 1
6, 448, 2837, 1
7, 177, 3103, 6
8, 61, 3095, 130
9, 28, 2826, 432
10, 21, 1855, 1410
11, 16, 690, 2580
12, 15, 224, 3047
13, 13, 68, 3205
14, 13, 35, 3238
15, 13, 10, 3263
16, 13, 6, 3267
17, 13, 3, 3270
18, 13, 0, 3273
