time, s, i, r
0, 3285, 1, 0
1, 3281, 5, 0
2, 3109, 177, 0
3, 2567, 719, 0
4, 1349, 1937, 0
5, 519, 2766, 1
6, 200, 3081, 5
7, 67, 3122, 97
8, 35, 2781, 470
9, 22, 1687, 1577
10, 15, 721, 2550
11, 15, 258, 3013
12, 13, 86, 3187
13, 13, 33, 3240
14, 13, 16, 3257
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
