time, s, i, r
0, 3285, 1, 0
1, 3125, 161, 0
2, 2135, 1151, 0
3, 866, 2420, 0
4, 434, 2852, 0
5, 132, 3153, 1
6, 52, 3094, 140
7, 27, 2397, 862
8, 18, 1181, 2087
9, 15, 529, 2742
10, 15, 177, 3094
11, 13, 60, 3213
12, 13, 23, 3250
13, 13, 10, 3263
14, 13, 4, 3269
15, 13, 2, 3271
16, 13, 0, 3273
