time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3272, 14, 0
4, 3222, 64, 0
5, 2572, 713, 1
6, 925, 2360, 1
7, 428, 2855, 3
8, 107, 3167, 12
9, 39, 3193, 54
10, 20, 2649, 617
11, 16, 1299, 1971
12, 13, 545, 2728
13, 13, 154, 3119
14, 13, 46, 3227
15, 13, 13, 3260
16, 13, 4, 3269
17, 13, 1, 3272
18, 13, 0, 3273
