time, s, i, r
0, 3285, 1, 0
1, 3279, 7, 0
2, 3279, 7, 0
3, 3061, 225, 0
4, 2565, 721, 0
5, 1352, 1933, 1
6, 531, 2754, 1
7, 204, 3075, 7
8, 67, 3079, 140
9, 35, 2774, 477
10, 22, 1690, 1574
11, 15, 741, 2530
12, 15, 260, 3011
13, 13, 85, 3188
14, 13, 33, 3240
15, 13, 16, 3257
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
