time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3033, 253, 0
4, 2664, 622, 0
5, 1460, 1825, 1
6, 426, 2859, 1
7, 156, 3127, 3
8, 49, 3126, 111
9, 26, 2850, 410
10, 21, 1735, 1530
11, 15, 643, 2628
12, 15, 202, 3069
13, 13, 61, 3212
14, 13, 27, 3246
15, 13, 8, 3265
16, 13, 6, 3267
17, 13, 2, 3271
18, 13, 0, 3273
