time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3206, 80, 0
4, 2315, 971, 0
5, 1171, 2114, 1
6, 494, 2790, 2
7, 179, 3104, 3
8, 72, 3172, 42
9, 35, 2645, 606
10, 21, 1493, 1772
11, 16, 657, 2613
12, 15, 233, 3038
13, 13, 88, 3185
14, 13, 33, 3240
15, 13, 16, 3257
16, 13, 6, 3267
17, 13, 2, 3271
18, 13, 0, 3273
