time, s, i, r
0, 3285, 1, 0
1, 3249, 37, 0
2, 3191, 95, 0
3, 2742, 544, 0
4, 1460, 1826, 0
5, 652, 2633, 1
6, 298, 2984, 4
7, 111, 3131, 44
8, 57, 2795, 434
9, 30, 1794, 1462
10, 19, 888, 2379
11, 15, 360, 2911
12, 15, 138, 3133
13, 13, 61, 3212
14, 13, 26, 3247
15, 13, 12, 3261
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
