time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3264, 22, 0
4, 3216, 70, 0
5, 2965, 320, 1
6, 2337, 948, 1
7, 892, 2392, 2
8, 336, 2931, 19
9, 101, 3145, 40
10, 41, 3066, 179
11, 25, 2496, 765
12, 17, 1229, 2040
13, 15, 456, 2815
14, 14, 135, 3137
15, 13, 51, 3222
16, 13, 19, 3254
17, 13, 6, 3267
18, 13, 4, 3269
19, 13, 1, 3272
20, 13, 0, 3273
