time, s, i, r
0, 3285, 1, 0
1, 3257, 29, 0
2, 2963, 323, 0
3, 1769, 1517, 0
4, 739, 2547, 0
5, 329, 2956, 1
6, 112, 3160, 14
7, 51, 3081, 154
8, 25, 2107, 1154
9, 20, 987, 2279
10, 15, 409, 2862
11, 14, 148, 3124
12, 13, 52, 3221
13, 13, 24, 3249
14, 13, 10, 3263
15, 13, 4, 3269
16, 13, 1, 3272
17, 13, 0, 3273
