time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3183, 103, 0
4, 2956, 330, 0
5, 2231, 1054, 1
6, 831, 2454, 1
7, 412, 2871, 3
8, 111, 3162, 13
9, 43, 3070, 173
10, 25, 2391, 870
11, 15, 1163, 2108
12, 15, 503, 2768
13, 13, 164, 3109
14, 13, 51, 3222
15, 13, 15, 3258
16, 13, 7, 3266
17, 13, 2, 3271
18, 13, 0, 3273
