time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3187, 99, 0
3, 1987, 1299, 0
4, 730, 2556, 0
5, 276, 3009, 1
6, 74, 3208, 4
7, 37, 3174, 75
8, 19, 2201, 1066
9, 16, 1023, 2247
10, 14, 360, 2912
11, 13, 109, 3164
12, 13, 36, 3237
13, 13, 15, 3258
14, 13, 5, 3268
15, 13, 2, 3271
16, 13, 0, 3273
