time, s, i, r
0, 3285, 1, 0
1, 3280, 6, 0
2, 3280, 6, 0
3, 3067, 219, 0
4, 2814, 472, 0
5, 2077, 1208, 1
6, 680, 2604, 2
7, 282, 2998, 6
8, 71, 3099, 116
9, 31, 2948, 307
10, 22, 2293, 971
11, 16, 985, 2285
12, 15, 353, 2918
13, 13, 101, 3172
14, 13, 38, 3235
15, 13, 10, 3263
16, 13, 6, 3267
17, 13, 3, 3270
18, 13, 0, 3273
