time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3163, 123, 0
4, 2820, 466, 0
5, 1863, 1422, 1
6, 690, 2595, 1
7, 357, 2927, 2
8, 128, 3137, 21
9, 55, 3020, 211
10, 28, 2026, 1232
11, 20, 1010, 2256
12, 15, 412, 2859
13, 15, 171, 3100
14, 13, 58, 3215
15, 13, 26, 3247
16, 13, 11, 3262
17, 13, 4, 3269
18, 13, 2, 3271
19, 13, 0, 3273
