time, s, i, r
0, 3285, 1, 0
1, 3204, 82, 0
2, 2851, 435, 0
3, 1718, 1568, 0
4, 781, 2505, 0
5, 323, 2962, 1
6, 110, 3149, 27
7, 57, 2964, 265
8, 31, 2011, 1244
9, 20, 1021, 2245
10, 15, 408, 2863
11, 15, 155, 3116
12, 13, 58, 3215
13, 13, 26, 3247
14, 13, 13, 3260
15, 13, 4, 3269
16, 13, 2, 3271
17, 13, 0, 3273
