time, s, i, r
0, 3285, 1, 0
1, 3104, 182, 0
2, 1918, 1368, 0
3, 875, 2411, 0
4, 352, 2934, 0
5, 124, 3161, 1
6, 59, 3147, 80
7, 30, 2345, 911
8, 21, 1136, 2129
9, 15, 471, 2800
10, 15, 163, 3108
11, 13, 63, 3210
12, 13, 27, 3246
13, 13, 13, 3260
14, 13, 5, 3268
15, 13, 2, 3271
16, 13, 0, 3273
