time, s, i, r
0, 3285, 1, 0
1, 3276, 10, 0
2, 3276, 10, 0
3, 3000, 286, 0
4, 2365, 921, 0
5, 1161, 2124, 1
6, 491, 2794, 1
7, 198, 3078, 10
8, 66, 3049, 171
9, 35, 2644, 607
10, 22, 1435, 1829
11, 15, 669, 2602
12, 15, 248, 3023
13, 13, 84, 3189
14, 13, 32, 3241
15, 13, 16, 3257
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
