time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3263, 23, 0
3, 3215, 71, 0
4, 2964, 322, 0
5, 2337, 948, 1
6, 892, 2392, 2
7, 336, 2930, 20
8, 101, 3144, 41
9, 41, 3065, 180
10, 25, 2495, 766
11, 17, 1229, 2040
12, 15, 456, 2815
13, 14, 135, 3137
14, 13, 51, 3222
15, 13, 19, 3254
16, 13, 6, 3267
17, 13, 4, 3269
18, 13, 1, 3272
19, 13, 0, 3273
