time, s, i, r
0, 3285, 1, 0
1, 3277, 9, 0
2, 3277, 9, 0
3, 3042, 244, 0
4, 1807, 1479, 0
5, 891, 2394, 1
6, 345, 2940, 1
7, 139, 3138, 9
8, 69, 3061, 156
9, 33, 2205, 1048
10, 21, 1120, 2145
11, 17, 469, 2800
12, 15, 177, 3094
13, 14, 72, 3200
14, 13, 31, 3242
15, 13, 16, 3257
16, 13, 6, 3267
17, 13, 3, 3270
18, 13, 1, 3272
19, 13, 0, 3273
