time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3254, 32, 0
3, 2808, 478, 0
4, 1305, 1981, 0
5, 634, 2651, 1
6, 278, 3006, 2
7, 93, 3175, 18
8, 45, 2937, 304
9, 24, 1673, 1589
10, 21, 811, 2454
11, 15, 349, 2922
12, 15, 117, 3154
13, 13, 45, 3228
14, 13, 21, 3252
15, 13, 9, 3264
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
