time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3110, 176, 0
4, 2522, 764, 0
5, 1633, 1652, 1
6, 491, 2794, 1
7, 193, 3091, 2
8, 63, 3129, 94
9, 29, 2804, 453
10, 21, 1864, 1401
11, 16, 745, 2525
12, 15, 246, 3025
13, 13, 74, 3199
14, 13, 37, 3236
15, 13, 10, 3263
16, 13, 6, 3267
17, 13, 3, 3270
18, 13, 0, 3273
