time, s, i, r
0, 3285, 1, 0
1, 3222, 64, 0
2, 2480, 806, 0
3, 940, 2346, 0
4, 505, 2781, 0
5, 169, 3116, 1
6, 65, 3162, 59
7, 31, 2587, 668
8, 22, 1293, 1971
9, 17, 617, 2652
10, 15, 216, 3055
11, 14, 78, 3194
12, 13, 31, 3242
13, 13, 14, 3259
14, 13, 6, 3267
15, 13, 3, 3270
16, 13, 1, 3272
17, 13, 0, 3273
