time, s, i, r
0, 3285, 1, 0
1, 3275, 11, 0
2, 3275, 11, 0
3, 3037, 249, 0
4, 2395, 891, 0
5, 1195, 2090, 1
6, 510, 2775, 1
7, 200, 3075, 11
8, 66, 3067, 153
9, 35, 2671, 580
10, 22, 1479, 1785
11, 15, 687, 2584
12, 15, 254, 3017
13, 13, 85, 3188
14, 13, 32, 3241
15, 13, 16, 3257
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
