time, s, i, r
0, 3285, 1, 0
1, 3025, 261, 0
2, 1379, 1907, 0
3, 618, 2668, 0
4, 210, 3076, 0
5, 84, 3201, 1
6, 39, 3003, 244
7, 24, 1750, 1512
8, 18, 800, 2468
9, 15, 280, 2991
10, 15, 110, 3161
11, 13, 38, 3235
12, 13, 19, 3254
13, 13, 7, 3266
14, 13, 4, 3269
15, 13, 2, 3271
16, 13, 0, 3273
