time, s, i, r
0, 3285, 1, 0
1, 3281, 5, 0
2, 3239, 47, 0
3, 2829, 457, 0
4, 1833, 1453, 0
5, 937, 2348, 1
6, 405, 2876, 5
7, 161, 3079, 46
8, 61, 2908, 317
9, 31, 2188, 1067
10, 19, 1168, 2099
11, 15, 535, 2736
12, 15, 199, 3072
13, 13, 72, 3201
14, 13, 28, 3245
15, 13, 12, 3261
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
