time, s, i, r
0, 3285, 1, 0
1, 3280, 6, 0
2, 3273, 13, 0
3, 3246, 40, 0
4, 2939, 347, 0
5, 2077, 1208, 1
6, 1032, 2251, 3
7, 415, 2864, 7
8, 137, 3116, 33
9, 63, 3000, 223
10, 33, 2408, 845
11, 22, 1322, 1942
12, 15, 566, 2705
13, 15, 175, 3096
14, 13, 75, 3198
15, 13, 31, 3242
16, 13, 15, 3258
17, 13, 5, 3268
18, 13, 2, 3271
19, 13, 0, 3273
