time, s, i, r
0, 3285, 1, 0
1, 3231, 55, 0
2, 2880, 406, 0
3, 1580, 1706, 0
4, 679, 2607, 0
5, 314, 2971, 1
6, 106, 3159, 21
7, 47, 2971, 268
8, 26, 1886, 1374
9, 21, 906, 2359
10, 15, 382, 2889
11, 15, 138, 3133
12, 13, 50, 3223
13, 13, 22, 3251
14, 13, 10, 3263
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
