time, s, i, r
0, 3285, 1, 0
1, 3274, 12, 0
2, 3238, 48, 0
3, 2876, 410, 0
4, 1654, 1632, 0
5, 669, 2616, 1
6, 313, 2970, 3
7, 111, 3145, 30
8, 62, 2964, 260
9, 31, 2002, 1253
10, 21, 922, 2343
11, 15, 383, 2888
12, 15, 146, 3125
13, 13, 62, 3211
14, 13, 29, 3244
15, 13, 14, 3259
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
