time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3281, 5, 0
3, 3281, 5, 0
4, 3277, 9, 0
5, 3277, 8, 1
6, 3241, 43, 2
7, 2866, 418, 2
8, 1486, 1795, 5
9, 541, 2740, 5
10, 180, 3097, 9
11, 58, 3193, 35
12, 23, 2954, 309
13, 18, 1781, 1487
14, 14, 766, 2506
15, 13, 239, 3034
16, 13, 77, 3196
17, 13, 23, 3250
18, 13, 7, 3266
19, 13, 3, 3270
20, 13, 0, 3273
