time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3276, 10, 0
4, 3212, 74, 0
5, 2816, 469, 1
6, 1971, 1314, 1
7, 902, 2382, 2
8, 375, 2905, 6
9, 131, 3106, 49
10, 61, 2926, 299
11, 33, 2278, 975
12, 22, 1153, 2111
13, 15, 508, 2763
14, 15, 167, 3104
15, 13, 69, 3204
16, 13, 31, 3242
17, 13, 15, 3258
18, 13, 5, 3268
19, 13, 2, 3271
20, 13, 0, 3273
