time, s, i, r
0, 3285, 1, 0
1, 3230, 56, 0
2, 2998, 288, 0
3, 2435, 851, 0
4, 1236, 2050, 0
5, 481, 2804, 1
6, 184, 3077, 25
7, 66, 3069, 151
8, 35, 2668, 583
9, 22, 1528, 1736
10, 15, 669, 2602
11, 15, 237, 3034
12, 13, 84, 3189
13, 13, 32, 3241
14, 13, 16, 3257
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
