time, s, i, r
0, 3285, 1, 0
1, 3255, 31, 0
2, 2903, 383, 0
3, 2071, 1215, 0
4, 867, 2419, 0
5, 364, 2921, 1
6, 142, 3114, 30
7, 53, 2999, 234
8, 26, 2311, 949
9, 21, 1144, 2121
10, 15, 476, 2795
11, 15, 181, 3090
12, 13, 59, 3214
13, 13, 25, 3248
14, 13, 10, 3263
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
