time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3258, 28, 0
3, 3055, 231, 0
4, 2490, 796, 0
5, 1448, 1837, 1
6, 508, 2775, 3
7, 192, 3073, 21
8, 64, 3107, 115
9, 30, 2655, 601
10, 22, 1746, 1518
11, 16, 722, 2548
12, 15, 248, 3023
13, 13, 76, 3197
14, 13, 35, 3238
15, 13, 12, 3261
16, 13, 6, 3267
17, 13, 3, 3270
18, 13, 0, 3273
