time, s, i, r
0, 3285, 1, 0
1, 3273, 13, 0
2, 2838, 448, 0
3, 2529, 757, 0
4, 1197, 2089, 0
5, 353, 2932, 1
6, 111, 3162, 13
7, 39, 2969, 278
8, 23, 2706, 557
9, 16, 1517, 1753
10, 15, 535, 2736
11, 13, 146, 3127
12, 13, 48, 3225
13, 13, 18, 3255
14, 13, 6, 3267
15, 13, 3, 3270
16, 13, 0, 3273
