time, s, i, r
0, 3285, 1, 0
1, 3279, 7, 0
2, 3253, 33, 0
3, 3207, 79, 0
4, 2626, 660, 0
5, 1598, 1687, 1
6, 740, 2541, 5
7, 252, 3021, 13
8, 89, 3131, 66
9, 43, 2771, 472
10, 23, 1977, 1286
11, 18, 931, 2337
12, 15, 369, 2902
13, 15, 111, 3160
14, 13, 41, 3232
15, 13, 22, 3251
16, 13, 5, 3268
17, 13, 5, 3268
18, 13, 2, 3271
19, 13, 0, 3273
