time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3264, 22, 0
4, 3003, 283, 0
5, 2294, 991, 1
6, 1012, 2273, 1
7, 412, 2872, 2
8, 129, 3142, 15
9, 50, 3132, 104
10, 26, 2501, 759
11, 22, 1321, 1943
12, 15, 540, 2731
13, 14, 168, 3104
14, 13, 62, 3211
15, 13, 25, 3248
16, 13, 11, 3262
17, 13, 5, 3268
18, 13, 1, 3272
19, 13, 0, 3273
