time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3189, 97, 0
4, 2796, 490, 0
5, 1915, 1370, 1
6, 903, 2382, 1
7, 436, 2847, 3
8, 140, 3107, 39
9, 54, 3006, 226
10, 27, 2178, 1081
11, 23, 1192, 2071
12, 15, 533, 2738
13, 15, 175, 3096
14, 13, 68, 3205
15, 13, 28, 3245
16, 13, 11, 3262
17, 13, 6, 3267
18, 13, 2, 3271
19, 13, 0, 3273
