time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3178, 108, 0
4, 2472, 814, 0
5, 1373, 1912, 1
6, 542, 2743, 1
7, 262, 3021, 3
8, 90, 3122, 74
9, 48, 2746, 492
10, 25, 1638, 1623
11, 21, 762, 2503
12, 15, 309, 2962
13, 15, 115, 3156
14, 13, 49, 3224
15, 13, 23, 3250
16, 13, 9, 3264
17, 13, 5, 3268
18, 13, 2, 3271
19, 13, 0, 3273
