time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3243, 43, 0
4, 3132, 154, 0
5, 2514, 771, 1
6, 1400, 1885, 1
7, 507, 2776, 3
8, 183, 3062, 41
9, 76, 3105, 105
10, 34, 2724, 528
11, 21, 1711, 1554
12, 16, 728, 2542
13, 15, 240, 3031
14, 13, 85, 3188
15, 13, 36, 3237
16, 13, 17, 3256
17, 13, 5, 3268
18, 13, 3, 3270
19, 13, 0, 3273
