time, s, i, r
0, 3285, 1, 0
1, 3267, 19, 0
2, 2959, 327, 0
3, 1548, 1738, 0
4, 688, 2598, 0
5, 309, 2976, 1
6, 111, 3160, 15
7, 48, 3062, 176
8, 25, 1938, 1323
9, 19, 897, 2370
10, 15, 385, 2886
11, 15, 137, 3134
12, 13, 52, 3221
13, 13, 23, 3250
14, 13, 8, 3265
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
