time, s, i, r
0, 3285, 1, 0
1, 3278, 8, 0
2, 3139, 147, 0
3, 2368, 918, 0
4, 1270, 2016, 0
5, 509, 2776, 1
6, 219, 3062, 5
7, 72, 3148, 66
8, 35, 2647, 604
9, 23, 1558, 1705
10, 17, 707, 2562
11, 15, 267, 3004
12, 14, 94, 3178
13, 13, 34, 3239
14, 13, 17, 3256
15, 13, 6, 3267
16, 13, 3, 3270
17, 13, 1, 3272
18, 13, 0, 3273
