time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3277, 9, 0
3, 3040, 246, 0
4, 1650, 1636, 0
5, 753, 2532, 1
6, 344, 2940, 2
7, 115, 3163, 8
8, 48, 3063, 175
9, 26, 2062, 1198
10, 21, 981, 2284
11, 15, 431, 2840
12, 15, 147, 3124
13, 13, 56, 3217
14, 13, 22, 3251
15, 13, 10, 3263
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
