time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3276, 10, 0
3, 3276, 10, 0
4, 3241, 45, 0
5, 2866, 419, 1
6, 1486, 1798, 2
7, 541, 2740, 5
8, 180, 3096, 10
9, 58, 3193, 35
10, 23, 2954, 309
11, 18, 1781, 1487
12, 14, 766, 2506
13, 13, 239, 3034
14, 13, 77, 3196
15, 13, 23, 3250
16, 13, 7, 3266
17, 13, 3, 3270
18, 13, 0, 3273
