time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3281, 5, 0
3, 3263, 23, 0
4, 3128, 158, 0
5, 2655, 630, 1
6, 1176, 2108, 2
7, 436, 2846, 4
8, 147, 3125, 14
9, 61, 3150, 75
10, 31, 2741, 514
11, 20, 1526, 1740
12, 15, 598, 2673
13, 15, 196, 3075
14, 13, 75, 3198
15, 13, 29, 3244
16, 13, 10, 3263
17, 13, 6, 3267
18, 13, 2, 3271
19, 13, 0, 3273
