time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3276, 10, 0
3, 3255, 31, 0
4, 2931, 355, 0
5, 1832, 1453, 1
6, 1025, 2259, 2
7, 386, 2896, 4
8, 144, 3113, 29
9, 58, 2954, 274
10, 31, 2201, 1054
11, 19, 1243, 2024
12, 15, 546, 2725
13, 15, 182, 3089
14, 13, 66, 3207
15, 13, 27, 3246
16, 13, 12, 3261
17, 13, 5, 3268
18, 13, 2, 3271
19, 13, 0, 3273
