time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3100, 186, 0
4, 2666, 620, 0
5, 1876, 1409, 1
6, 657, 2628, 1
7, 190, 3093, 3
8, 64, 3114, 108
9, 33, 2890, 363
10, 20, 2124, 1142
11, 15, 919, 2352
12, 15, 266, 3005
13, 13, 86, 3187
14, 13, 33, 3240
15, 13, 11, 3262
16, 13, 6, 3267
17, 13, 2, 3271
18, 13, 0, 3273
