time, s, i, r
0, 3285, 1, 0
1, 3263, 23, 0
2, 3048, 238, 0
3, 2690, 596, 0
4, 1430, 1856, 0
5, 509, 2776, 1
6, 158, 3124, 4
7, 52, 3152, 82
8, 27, 2835, 424
9, 19, 1726, 1541
10, 15, 736, 2535
11, 14, 207, 3065
12, 13, 69, 3204
13, 13, 26, 3247
14, 13, 8, 3265
15, 13, 5, 3268
16, 13, 1, 3272
17, 13, 0, 3273
