time, s, i, r
0, 3285, 1, 0
1, 3279, 7, 0
2, 2979, 307, 0
3, 1545, 1741, 0
4, 692, 2594, 0
5, 309, 2976, 1
6, 111, 3169, 6
7, 48, 3073, 165
8, 25, 1965, 1296
9, 19, 898, 2369
10, 15, 387, 2884
11, 15, 137, 3134
12, 13, 52, 3221
13, 13, 23, 3250
14, 13, 8, 3265
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
