time, s, i, r
0, 3285, 1, 0
1, 3277, 9, 0
2, 3002, 284, 0
3, 1510, 1776, 0
4, 657, 2629, 0
5, 301, 2984, 1
6, 111, 3169, 6
7, 48, 3055, 183
8, 25, 1922, 1339
9, 19, 874, 2393
10, 15, 366, 2905
11, 15, 136, 3135
12, 13, 52, 3221
13, 13, 23, 3250
14, 13, 8, 3265
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
