time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3268, 18, 0
4, 2781, 505, 0
5, 2094, 1191, 1
6, 929, 2356, 1
7, 252, 3032, 2
8, 87, 3181, 18
9, 33, 2928, 325
10, 23, 2385, 878
11, 16, 1188, 2082
12, 15, 376, 2895
13, 13, 112, 3161
14, 13, 39, 3234
15, 13, 15, 3258
16, 13, 6, 3267
17, 13, 3, 3270
18, 13, 0, 3273
