time, s, i, r
0, 3285, 1, 0
1, 3275, 11, 0
2, 3043, 243, 0
3, 2473, 813, 0
4, 1255, 2031, 0
5, 472, 2813, 1
6, 183, 3096, 7
7, 65, 3111, 110
8, 35, 2719, 532
9, 22, 1549, 1715
10, 15, 663, 2608
11, 15, 237, 3034
12, 13, 82, 3191
13, 13, 32, 3241
14, 13, 16, 3257
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
