time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3274, 12, 0
4, 2919, 367, 0
5, 2273, 1012, 1
6, 1097, 2188, 1
7, 449, 2835, 2
8, 181, 3097, 8
9, 69, 3087, 130
10, 34, 2568, 684
11, 21, 1392, 1873
12, 16, 593, 2677
13, 15, 235, 3036
14, 14, 78, 3194
15, 13, 30, 3243
16, 13, 16, 3257
17, 13, 5, 3268
18, 13, 3, 3270
19, 13, 1, 3272
20, 13, 0, 3273
