time, s, i, r
0, 3285, 1, 0
1, 3265, 21, 0
2, 3069, 217, 0
3, 2272, 1014, 0
4, 1212, 2074, 0
5, 461, 2824, 1
6, 183, 3084, 19
7, 63, 3093, 130
8, 34, 2582, 670
9, 23, 1477, 1786
10, 16, 654, 2616
11, 15, 228, 3043
12, 14, 81, 3191
13, 13, 31, 3242
14, 13, 16, 3257
15, 13, 5, 3268
16, 13, 3, 3270
17, 13, 1, 3272
18, 13, 0, 3273
