time, s, i, r
0, 3285, 1, 0
1, 3168, 118, 0
2, 2558, 728, 0
3, 1312, 1974, 0
4, 573, 2713, 0
5, 257, 3028, 1
6, 82, 3169, 35
7, 36, 2794, 456
8, 24, 1625, 1637
9, 15, 762, 2509
10, 15, 307, 2964
11, 13, 107, 3166
12, 13, 38, 3235
13, 13, 14, 3259
14, 13, 7, 3266
15, 13, 2, 3271
16, 13, 0, 3273
