time, s, i, r
0, 3285, 1, 0
1, 3281, 5, 0
2, 3281, 5, 0
3, 3226, 60, 0
4, 2660, 626, 0
5, 1818, 1467, 1
6, 667, 2618, 1
7, 342, 2939, 5
8, 116, 3133, 37
9, 60, 2868, 358
10, 32, 2037, 1217
11, 21, 962, 2303
12, 15, 409, 2862
13, 15, 153, 3118
14, 13, 63, 3210
15, 13, 30, 3243
16, 13, 14, 3259
17, 13, 5, 3268
18, 13, 2, 3271
19, 13, 0, 3273
