time, s, i, r
0, 3285, 1, 0
1, 3267, 19, 0
2, 2820, 466, 0
3, 2281, 1005, 0
4, 1032, 2254, 0
5, 308, 2977, 1
6, 108, 3164, 14
7, 38, 3015, 233
8, 23, 2563, 700
9, 16, 1337, 1933
10, 15, 458, 2813
11, 13, 134, 3139
12, 13, 45, 3228
13, 13, 18, 3255
14, 13, 6, 3267
15, 13, 3, 3270
16, 13, 0, 3273
