time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3234, 52, 0
4, 2654, 632, 0
5, 1550, 1735, 1
6, 683, 2602, 1
7, 215, 3068, 3
8, 88, 3155, 43
9, 42, 2807, 437
10, 23, 1917, 1346
11, 18, 898, 2370
12, 15, 325, 2946
13, 15, 105, 3166
14, 13, 43, 3230
15, 13, 21, 3252
16, 13, 5, 3268
17, 13, 5, 3268
18, 13, 2, 3271
19, 13, 0, 3273
