time, s, i, r
0, 3285, 1, 0
1, 3279, 7, 0
2, 3185, 101, 0
3, 2633, 653, 0
4, 1160, 2126, 0
5, 536, 2749, 1
6, 233, 3049, 4
7, 72, 3170, 44
8, 35, 2778, 473
9, 22, 1493, 1771
10, 15, 708, 2563
11, 15, 278, 2993
12, 13, 94, 3179
13, 13, 35, 3238
14, 13, 13, 3260
15, 13, 6, 3267
16, 13, 2, 3271
17, 13, 0, 3273
