time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3282, 4, 0
3, 3282, 4, 0
4, 3218, 68, 0
5, 3206, 79, 1
6, 2486, 798, 2
7, 998, 2286, 2
8, 511, 2771, 4
9, 227, 3044, 15
10, 82, 3136, 68
11, 40, 2622, 624
12, 23, 1348, 1915
13, 17, 629, 2640
14, 15, 278, 2993
15, 14, 99, 3173
16, 13, 41, 3232
17, 13, 17, 3256
18, 13, 7, 3266
19, 13, 3, 3270
20, 13, 1, 3272
21, 13, 0, 3273
